experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,termination_probability_specific_count,termination_probability_specific_present,termination_probability_specific_matches,expected_game_length_count,expected_game_length_present,expected_game_length_matches,future_payoff_calculation_count,future_payoff_calculation_present,future_payoff_calculation_matches,strategic_horizon_reasoning_count,strategic_horizon_reasoning_present,strategic_horizon_reasoning_matches,mentions_specific_shadow_value,specific_shadow_matches,refined_shadow_awareness_score,has_precise_shadow_awareness,strategic_vs_generic_future
experiment_20250908_081108,0.05,2,23,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance of the game end,0,False,,1,True,expected payoff,0,False,,True,5%,2,True,True
experiment_20250908_081108,0.05,2,24,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,25,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,0% chance the match will end,0,False,,0,False,,0,False,,False,,1,True,True
experiment_20250908_081108,0.05,2,26,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,27,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance that the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,28,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,2,True,"5% chance of end; 5% chance of ending each round, the opponent's consistent defection suggests they do not respond to cooperation, or have ""written off"" cooperation now. my best response to maximize payoff here is to continue",0,False,,0,False,,0,False,,True,"5%; 5% chance of ending each round, the opponent's consistent defection suggests they do not respond to cooperation, or have ""written off"" cooperation now. my best response to maximize payoff here is to continue",2,True,True
experiment_20250908_081108,0.05,2,29,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,30,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance of end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,31,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,32,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,33,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,2,True,"5% chance to end; 5% chance to end each round, cooperation might theoretically pay off if the opponent were forgiving or trying to re-establish cooperation. but given their steadfast defection, the better move is to continue",0,False,,0,False,,0,False,,True,"5%; 5% chance to end each round, cooperation might theoretically pay off if the opponent were forgiving or trying to re-establish cooperation. but given their steadfast defection, the better move is to continue",2,True,True
experiment_20250908_081108,0.05,2,34,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,35,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,36,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,37,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance to end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,38,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,0% chance of end,0,False,,0,False,,0,False,,False,,1,True,True
experiment_20250908_081108,0.05,2,39,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,2,True,5% chance to end; 5% chance to end after each round meaning it could continue,0,False,,0,False,,0,False,,True,5%; 5% chance to end after each round meaning it could continue,2,True,True
experiment_20250908_081108,0.05,2,40,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,41,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,42,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,43,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,44,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,45,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,46,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,47,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,"5% chance), the best strategy now to maximize points is to continue",0,False,,0,False,,0,False,,True,"5%; 5% chance), the best strategy now to maximize points is to continue",1,True,True
experiment_20250908_081108,0.05,2,48,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,49,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,1,True,5% chance of the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,"since the game has a random ending, i want to maximize my points in the short",False,,1,True,True
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,2,True,5% chance of end; 5% chance of the game end,0,False,,0,False,,0,False,,True,5%; 5%,2,True,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,14,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,19,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,20,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,21,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,22,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,23,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,24,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,25,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,"continuation prob; continuation prob; shadow of the future"" is large: future",0,False,,0,False,,0,False,,False,,3,True,True
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,5% chance to end; shadow of the future,1,True,horizon (due to only 5,1,True,"expected horizon (due to only 5% termination chance), sustaining cooperation typically yields higher expected total payoff",0,False,,True,5%; 5%; 0.05,4,True,True
experiment_20250908_081108,0.05,2,4,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,1,True,"horizon, mutual cooperation (3,3) yields higher long‑run payoff than attempting an early exploit (5",2,True,"expected remaining rounds is relatively large (~20), so future payoff; expected horizon, mutual cooperation (3,3) yields higher long‑run payoff than attempting an early exploit (5 now but likely retaliation and lower future payoff",0,False,,True,5%,3,True,False
experiment_20250908_081108,0.05,2,5,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,"5% chance to end; shadow of the future, preserving cooperation is the high-value choice. retaliating immediately risks collapsing the relationship and losing a lot of expected future",0,False,,0,False,,0,False,,True,5%,2,True,True
experiment_20250908_081108,0.05,2,6,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; continuation prob,0,False,,0,False,,0,False,,True,5%,2,True,True
experiment_20250908_081108,0.05,2,7,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,1,True,"horizon). if we defect now to grab 5 while they cooperate, we likely provoke sustained retaliation and drop to mutual defection (1 point/round), giving ≈5 + 1*19 = 24",1,True,expected remaining rounds are large (≈20). long-run payoff,0,False,,True,5%; 5%,2,True,False
experiment_20250908_081108,0.05,2,8,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,expected payoff,0,False,,False,,1,True,False
experiment_20250908_081108,0.05,2,12,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,13,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,0,False,,0,False,,False,,1,True,True
experiment_20250908_081108,0.05,2,2,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,5% chance of the match end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,1,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,"5% chance to end after each round, the horizon is uncertain but tend",0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,2,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,3,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance to end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,2,True,probability of the game ending after each round is 5%. this means there's a good chance the game will continue; 5%. this means there's a good chance the game will continue,0,False,,0,False,,0,False,,True,5%; 5%. this means there's a good chance the game will continue,2,True,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,1,True,5% chance the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,2,True,5% chance of end; 5% chance of the game end,0,False,,0,False,,1,True,"since the game has a 5% chance of ending each round, i need to maximize my score in the short",True,5%; 5%,3,True,True
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,14,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,2,True,"probability of the game ending is 5% after each round, so there's a good chance the game will continue; 5% after each round, so there's a good chance the game will continue",0,False,,0,False,,0,False,,True,"5%; 5% after each round, so there's a good chance the game will continue",2,True,True
experiment_20250908_081108,0.05,2,19,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,20,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,21,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,22,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,23,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,5% chance of end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,5% chance the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,5% chance of the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,5% chance of the game end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,2,True,"5% chance the game ends each round, i need to focus on maximizing my score in the near term. since the game isn't certain to end; 5% chance the game ends each round, i need to focus on maximizing my score in the near term. since the game isn't certain to end, it may be worth sticking with cooperation and see if they continue cooperating. given that the past history shows so much cooperation on my part, i should continue",0,False,,0,False,,0,False,,True,"5%; 5% chance the game ends each round, i need to focus on maximizing my score in the near term. since the game isn't certain to end, it may be worth sticking with cooperation and see if they continue cooperating. given that the past history shows so much cooperation on my part, i should continue",2,True,True
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,"5% chance of the game ending each round, establishing a cooperative trend",0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; probability is 0.95 (5% chance of end,2,True,expected match length is about 1/0.05 = 20 rounds. that makes future rewards important — a single short-term gain can be outweighed by many rounds; about 1/0.05 = 20 rounds. that makes future rewards important — a single short-term gain can be outweighed by many rounds,0,False,,0,False,,True,5%; 0.05,6,True,True
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,2,True,"horizon: continuation probability is 0.95 per round, so expected remaining rounds after this turn ≈ 19; horizon, sustaining mutual cooperation is far more valuable than the short-term 2",1,True,expected remaining rounds after this turn ≈ 19. that makes future payoff,0,False,,False,,4,True,True
experiment_20250908_081108,0.05,2,2,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,1,True,"expected cumulative payoff. defecting now could yield 5 if they stay cooperative, but risks breaking trust and triggering retaliation in future rounds",1,True,"expected cumulative payoff. defecting now could yield 5 if they stay cooperative, but risks breaking trust and triggering retaliation in future rounds, reducing expected long-term payoff",0,False,,False,,2,True,False
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,3,True,"expected match length ≈ 20 rounds; expected ~20 rounds; horizon, the loss from short‑term temptation (5 vs 3",0,False,,0,False,,False,,4,True,True
experiment_20250908_081108,0.05,2,1,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,,0,False,False
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability per round is 0.95 (5% chance of end; 5% chance of end,1,True,expected match length is long (~20 rounds,2,True,expected match length is long (~20 rounds). future payoff; expected payoff,0,False,,True,5%,6,True,True
experiment_20250908_081108,0.05,2,2,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,3,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,5,True,continuation prob; continuation prob; probability each round is 0.95 (5% chance to end,0,False,,3,True,"expected future cooperative payoff; expected payoff; expected horizon, the safer, higher‑expected payoff",0,False,,True,5%; 0.05,8,True,True
experiment_20250908_081108,0.05,2,3,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance of end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,4,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; continuation prob,0,False,,1,True,expected long‑run payoff,0,False,,True,5%,5,True,True
experiment_20250908_081108,0.05,2,4,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance that the game can end,1,True,long term compared to alternating betrayals or mutual defection. the 5% chance that the game,0,False,,0,False,,True,5%,2,True,True
experiment_20250908_081108,0.05,2,5,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; 5% chance the game end,0,False,,1,True,expected remaining rounds is 1/0.05 = 20. that makes long‑run payoff,0,False,,True,5%; 0.05,3,True,True
experiment_20250908_081108,0.05,2,5,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,6,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; continuation prob; continuation prob,0,False,,0,False,,0,False,,True,5%,3,True,True
experiment_20250908_081108,0.05,2,6,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,5%,0,False,False
experiment_20250908_081108,0.05,2,7,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; probability after each round is δ = 0.95 (5% chance of end,0,False,,1,True,expected payoff,0,False,,True,5%; 5%; 0.05; 0.05,5,True,True
experiment_20250908_081108,0.05,2,7,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,5% chance of end,0,False,,0,False,,0,False,,True,5%,1,True,True
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; 5% chance the match end,0,False,,0,False,,0,False,,True,5%,4,True,True
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,4,True,continuation prob; continuation prob; probability is 0.95 (5% chance of end,0,False,,1,True,expected total payoff,0,False,,True,5%; 0.05,5,True,True
experiment_20250908_081108,0.05,2,3,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,1,True,"horizon, continuing mutual cooperation (3 points each round) beats short-term temptation to defect (5",2,True,"expected remaining rounds is substantial — sustaining cooperation yields high cumulative payoff; expected horizon, continuing mutual cooperation (3 points each round) beats short-term temptation to defect (5 now then likely retaliation) in expected total payoff. i will therefore cooperate to maintain the jointly higher payoff",0,False,,True,5%,3,True,False
