experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,game_theory_technical_count,game_theory_technical_present,game_theory_technical_matches,decision_theory_formal_count,decision_theory_formal_present,decision_theory_formal_matches,probability_modeling_technical_count,probability_modeling_technical_present,probability_modeling_technical_matches,opponent_modeling_formal_count,opponent_modeling_formal_present,opponent_modeling_formal_matches,algorithmic_approaches_specific_count,algorithmic_approaches_specific_present,algorithmic_approaches_specific_matches,refined_formal_methods_score,uses_technical_formal_methods,refined_sophistication_level,technical_vs_casual
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,8,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,9,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,10,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,"probability 0.75, the present value of future cooperation is large. mutual cooperation (3/3 each round) over many rounds yields much higher total payoff than a one-shot exploitation (5 now, then likely breakdown to 1s or mutual defection). starting with cooperation signals willingness to cooperate and typically elicits cooperation from reciprocators; it only risks exploitation by persistent defectors (who are rare in the observed distribution",1,True,model from the tournament: overwhelmingly most opponents cooperated on the first move and reciprocated cooperation. there are a minority of defectors and some tit-for-tat–style or noisy reciprocators (occas,0,False,,2,True,medium_technical,True
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,8,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,9,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,10,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,inference about opponent strategy,0,False,,1,True,medium_technical,False
experiment_20250905_152805,0.25,5,2,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,probability and the largely cooperative opponent distribution,0,False,,0,False,,1,True,medium_technical,True
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,10,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,11,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,12,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,15,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,8,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,8,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,9,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,10,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,11,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,12,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,"prior moves). the environment has a 25% chance of ending after each round, so the continuation probability",0,False,,0,False,,1,True,medium_technical,True
experiment_20250905_152805,0.25,5,1,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,5,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,8,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,9,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,10,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,1,True,maximize expected utility,0,False,,0,False,,0,False,,1,True,high_technical,True
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,prior probability,0,False,,0,False,,1,True,medium_technical,True
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,"model: they cooperated on the first move. given the tournament history i’ve seen overall, most opponents have been cooperative-or-reciprocal (many sustained (c,c) runs); some punish defectors (tft-like or grudging strategies) while a minority are exploitable always-cooperate types. against an unknown partner, the safest high-payoff as",0,False,,1,True,medium_technical,False
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,"model: three initial cooperations are consistent with several strategies: always cooperate, tit-for-tat (tft), or a generally forgiving/cooperative strategy. there is no indication yet of an exploitable defector. if the opponent were a defector or a retaliatory strategy, we would likely have already seen at leas",0,False,,1,True,medium_technical,False
experiment_20250905_152805,0.25,5,5,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,4,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,inference about opponent strategy,0,False,,1,True,medium_technical,False
experiment_20250905_152805,0.25,5,5,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,6,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,low_or_none,False
experiment_20250905_152805,0.25,5,7,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,inference about opponent strategy,0,False,,1,True,medium_technical,False
