experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,within_game_explicit_round_history_count,within_game_explicit_round_history_present,within_game_explicit_round_history_matches,within_game_move_sequence_tracking_count,within_game_move_sequence_tracking_present,within_game_move_sequence_tracking_matches,within_game_immediate_reciprocity_count,within_game_immediate_reciprocity_present,within_game_immediate_reciprocity_matches,within_game_within_game_patterns_count,within_game_within_game_patterns_present,within_game_within_game_patterns_matches,cross_match_cross_match_references_count,cross_match_cross_match_references_present,cross_match_cross_match_references_matches,cross_match_population_learning_count,cross_match_population_learning_present,cross_match_population_learning_matches,cross_match_meta_game_awareness_count,cross_match_meta_game_awareness_present,cross_match_meta_game_awareness_matches,within_game_history_score,cross_match_history_score,has_within_game_awareness,has_cross_match_awareness,total_history_awareness,is_first_round,is_later_round,invalid_first_round_history
experiment_20250905_152754,0.1,1,14,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,round 1; first round; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,15,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,16,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,first round; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,17,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,round 1; round 1; in round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,18,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,19,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,round 1,0,False,,0,False,,1,True,their strategy appears,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,20,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,21,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,7,True,round 1; round 2; round 20,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,7,0,True,False,7,False,True,False
experiment_20250905_152754,0.1,1,22,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,round 1; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,23,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,round 1; round 2,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,5,True,previous round; first round; first round,1,True,previous move,0,False,,0,False,,0,False,,0,False,,0,False,,6,0,True,False,6,True,False,True
experiment_20250905_152754,0.1,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,first round; second round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,3,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,5,True,round 1; round 2; round 2,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,5,0,True,False,5,False,True,False
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,round 1,1,True,previous move,0,False,,2,True,they always cooperate; they always defect,0,False,,0,False,,0,False,,4,0,True,False,4,True,False,True
experiment_20250905_152754,0.1,1,2,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,3,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,4,True,round 1; round 2; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,4,0,True,False,4,False,True,False
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,True,False,False
experiment_20250905_152754,0.1,1,2,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,first round; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,last round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,round 1; in round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,3,True,last round; round 1; in round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,8,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,round 1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,10,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,round 9,0,False,,0,False,,1,True,"consistent/partly exploitative — not reliable tit‑for‑tat. they have defected after a mutual c (round 9), which is a strong sign they will exploit cooperation rather than steadily reciprocate. overall behavior",0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,11,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,round 9,1,True,previous move,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,12,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,13,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,round 1,1,True,previous move,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,14,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,2,True,last move; my last move,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5nano_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,last move,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,round 1; round 2; second round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,4,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,round 1; round 2; round 3,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,5,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,12,True,round 1; round 2; round 3,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,12,0,True,False,12,False,True,False
experiment_20250905_152754,0.1,1,7,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,6,True,round 1; round 2; round 3,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,6,0,True,False,6,False,True,False
experiment_20250905_152754,0.1,1,8,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,round 4; from round 4,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,9,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,1,True,last move,0,False,,1,True,opponent keeps,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,10,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,previous round; last round,5,True,last move; last move; previous move,0,False,,0,False,,0,False,,0,False,,0,False,,7,0,True,False,7,False,True,False
experiment_20250905_152754,0.1,1,11,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,12,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,3,True,round 2; round 8; from round 2,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,13,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,14,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,2,True,round 4; from round 4,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,15,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,5,True,previous round; first round; first round,1,True,previous move,0,False,,0,False,,0,False,,0,False,,0,False,,6,0,True,False,6,True,False,True
experiment_20250905_152754,0.1,1,2,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,first round; second round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,3,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,5,True,round 1; round 2; round 2,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,5,0,True,False,5,False,True,False
experiment_20250905_152754,0.1,1,4,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,6,True,round 4; round 1; round 2,0,False,,0,False,,1,True,consistent behavior,0,False,,0,False,,0,False,,7,0,True,False,7,False,True,False
experiment_20250905_152754,0.1,1,5,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,7,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,8,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,9,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,10,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,11,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,12,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,last round; last round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,13,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,4,True,round 11; round 12; in round 11,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,4,0,True,False,4,False,True,False
experiment_20250905_152754,0.1,1,14,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,15,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,16,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,"consistently exploited. there's a 10% chance the game ends each round, so trying to establish cooperation is unlikely to pay off given the opponent's behavior",0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,17,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,18,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,round 1; round 11; in round 11,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,3,0,True,False,3,False,True,False
experiment_20250905_152754,0.1,1,19,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,20,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,21,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,22,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,round 1,1,True,previous move,0,False,,2,True,they always cooperate; they always defect,0,False,,0,False,,0,False,,4,0,True,False,4,True,False,True
experiment_20250905_152754,0.1,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,True,False,False
experiment_20250905_152754,0.1,1,2,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,first round; first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,3,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,round 1; round 2,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,4,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,5,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,round 2,1,True,previous move,0,False,,0,False,,0,False,,0,False,,0,False,,2,0,True,False,2,False,True,False
experiment_20250905_152754,0.1,1,7,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,8,True,round 1; round 2; round 3,0,False,,0,False,,1,True,"consistently, since after i defected in rounds 2-4, they continued to defect. they cooperated in round 5 when i defected consistently, suggesting they might occasionally try to see if i will cooperate, but otherwise tend to defect if given the opportunity. this behavior",0,False,,0,False,,0,False,,9,0,True,False,9,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,1,GPT5nano_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,last move,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,2,GPT5nano_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,8,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,9,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,10,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,11,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,1,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,2,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,False,True,False
experiment_20250905_152754,0.1,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,3,GPT4.1mini_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,8,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,9,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,10,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,11,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,12,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,13,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,14,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,15,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,16,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,17,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,18,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,19,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,21,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,22,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,23,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,first round,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,1,0,True,False,1,True,False,True
experiment_20250905_152754,0.1,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
experiment_20250905_152754,0.1,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,0,False,False,0,False,True,False
