experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,termination_probability_count,termination_probability_present,termination_probability_keywords,future_payoffs_count,future_payoffs_present,future_payoffs_keywords,discount_factor_count,discount_factor_present,discount_factor_keywords,repeated_game_awareness_count,repeated_game_awareness_present,repeated_game_awareness_keywords,mentions_specific_shadow,shadow_awareness_score,has_shadow_awareness
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,probability.*continue,1,True,future cooperation,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,2,True,probability.*continue; chance.*end,1,True,future rounds,0,False,,1,True,series of,True,4,True
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,1,True,long.term,0,False,,1,True,series of,True,3,True
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,future rounds,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,chance.*end; expected.*rounds; horizon,2,True,long.term; sustained,0,False,,2,True,repeated; many rounds,True,7,True
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; chance.*end,1,True,future rounds,0,False,,0,False,,True,3,True
experiment_20250908_081108,0.05,2,3,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,True,0,False
experiment_20250908_081108,0.05,2,5,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,chance.*end,0,False,,1,True,future value,0,False,,True,2,True
experiment_20250908_081108,0.05,2,8,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; horizon,1,True,sustained,0,False,,1,True,repeated,False,4,True
experiment_20250908_081108,0.05,2,1,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,horizon,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,10,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,match ends; chance.*end,1,True,future rounds,0,False,,0,False,,True,3,True
experiment_20250908_081108,0.05,2,19,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,True,0,False
experiment_20250908_081108,0.05,2,1,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,2,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,ongoing,0,False,,0,False,,False,2,True
experiment_20250908_081108,0.05,2,3,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,4,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,0,False,,0,False,,1,True,repeated,True,2,True
experiment_20250908_081108,0.05,2,5,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,6,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,7,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,14,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,2,True,probability.*continue; chance.*end,0,False,,0,False,,1,True,multiple rounds,True,3,True
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,True,0,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,1,True,many rounds,True,2,True
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,14,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,many rounds,False,1,True
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,many rounds,False,1,True
experiment_20250908_081108,0.05,2,19,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,20,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,21,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,22,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,23,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,24,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,25,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,26,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,1,True,repeated,True,2,True
experiment_20250908_081108,0.05,2,27,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,28,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,29,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,30,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,1,True,sustained,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,31,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,many rounds,False,1,True
experiment_20250908_081108,0.05,2,32,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,33,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,34,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,35,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,36,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,37,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,38,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,39,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,40,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,0,False,,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,41,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,42,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,43,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,future cooperation,0,False,,0,False,,False,2,True
experiment_20250908_081108,0.05,2,44,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,3,True,repeated; multiple rounds; many rounds,False,3,True
experiment_20250908_081108,0.05,2,45,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,series of,False,1,True
experiment_20250908_081108,0.05,2,46,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,0,False,,0,False,,1,True,series of,True,2,True
experiment_20250908_081108,0.05,2,1,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,2,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,2,True,long.term; future rounds,2,True,discount; present value,0,False,,False,5,True
experiment_20250908_081108,0.05,2,3,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; probability.*continue,2,True,future payoff; ongoing,0,False,,1,True,repeated,True,5,True
experiment_20250908_081108,0.05,2,4,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,chance.*end,0,False,,0,False,,1,True,repeated,True,2,True
experiment_20250908_081108,0.05,2,5,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,7,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; probability.*continue; chance.*end,1,True,long.term,0,False,,0,False,,True,4,True
experiment_20250908_081108,0.05,2,9,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,expected.*rounds; horizon,0,False,,0,False,,1,True,repeated,True,3,True
experiment_20250908_081108,0.05,2,16,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,horizon,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,18,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,3,True,future payoff; future rounds; sustained,0,False,,0,False,,True,3,True
experiment_20250908_081108,0.05,2,19,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,1,True,long.term,0,False,,2,True,repeated; many rounds,True,3,True
experiment_20250908_081108,0.05,2,22,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,continuation prob; expected.*rounds,0,False,,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,23,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,1,True,future payoff,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,24,GPT5mini_T1_p2i1,GPT5,1.0,GPT5_T1,1,True,expected.*rounds,2,True,long.term; sustained,0,False,,0,False,,True,3,True
experiment_20250908_081108,0.05,2,1,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,3,True,continuation prob; chance.*end; expected.*rounds,1,True,future rounds,0,False,,1,True,many rounds,True,5,True
experiment_20250908_081108,0.05,2,2,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,2,True,chance.*end; expected.*rounds,2,True,future payoff; long.term,0,False,,1,True,many rounds,True,5,True
experiment_20250908_081108,0.05,2,3,GPT5nano_T1_p2i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,True,0,False
experiment_20250908_081108,0.05,2,1,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,2,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,True,0,False
experiment_20250908_081108,0.05,2,3,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,4,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,long.term,0,False,,1,True,repeated,True,3,True
experiment_20250908_081108,0.05,2,5,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,6,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,long.term,0,False,,1,True,repeated,False,3,True
experiment_20250908_081108,0.05,2,7,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,8,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,9,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250908_081108,0.05,2,10,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,11,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,long.term,0,False,,2,True,repeated; multiple rounds,True,4,True
experiment_20250908_081108,0.05,2,12,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,13,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,14,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,2,True,long.term; ongoing,0,False,,1,True,series of,True,4,True
experiment_20250908_081108,0.05,2,15,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,16,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,17,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,2,True,repeated; many rounds,False,2,True
experiment_20250908_081108,0.05,2,18,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,1,True,ongoing,0,False,,1,True,repeated,True,3,True
experiment_20250908_081108,0.05,2,19,GPT4.1mini_T1_p2i1,GPT4,1.0,GPT4_T1,1,True,chance.*end,0,False,,0,False,,1,True,series of,True,2,True
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,2,True,game ends; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,2,True,game ends; chance.*end,0,False,,0,False,,0,False,,True,2,True
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,14,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,15,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,16,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,17,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,18,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,19,Gemini20Flash_T02_p2i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,0,False,,0,False,,0,False,,True,1,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,2,True,long.term; sustained,0,False,,0,False,,False,2,True
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250908_081108,0.05,2,5,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,6,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,7,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,8,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,9,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,10,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,series of,False,1,True
experiment_20250908_081108,0.05,2,11,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,12,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,13,Gemini20Flash_T07_p2i1,Gemini,0.7,Gemini_T07,1,True,probability.*continue,0,False,,0,False,,0,False,,False,1,True
experiment_20250908_081108,0.05,2,1,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,repeated,False,1,True
experiment_20250908_081108,0.05,2,2,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,3,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250908_081108,0.05,2,4,Gemini20Flash_T12_p2i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
