experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,game_theory_concepts_count,game_theory_concepts_present,game_theory_concepts_keywords,decision_theory_count,decision_theory_present,decision_theory_keywords,probability_modeling_count,probability_modeling_present,probability_modeling_keywords,opponent_modeling_count,opponent_modeling_present,opponent_modeling_keywords,algorithmic_approaches_count,algorithmic_approaches_present,algorithmic_approaches_keywords,formal_methods_score,uses_formal_methods,sophistication_level
experiment_20250905_152754,0.1,5,21,Mistral-Medium_T07_p5i1,Mistral,0.7,Mistral_T07,1,True,game theory,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,22,Mistral-Medium_T07_p5i1,Mistral,0.7,Mistral_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,23,Mistral-Medium_T07_p5i1,Mistral,0.7,Mistral_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,1,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,2,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,3,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,1,True,game theory,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,4,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,6,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,1,True,stochastic,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,7,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,8,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,2,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,3,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,4,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,5,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,6,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,7,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,2,True,opponent.*strategy; predict.*opponent,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,2,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,3,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,4,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,6,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,7,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,2,True,opponent.*strategy; predict.*opponent,0,False,,3,True,high
experiment_20250905_152754,0.1,5,8,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,9,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*type,0,False,,2,True,high
experiment_20250905_152754,0.1,5,10,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,1,True,calculate,3,True,medium
experiment_20250905_152754,0.1,5,11,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,12,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,13,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,14,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,15,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,predict.*opponent,0,False,,2,True,high
experiment_20250905_152754,0.1,5,16,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,17,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,18,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,19,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,likelihood,0,False,,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,20,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,21,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,22,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,23,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,24,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,prior,0,False,,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,25,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,predict.*opponent,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,26,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,27,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,28,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,2,True,opponent.*strategy; classify.*opponent,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,29,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,30,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,31,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,32,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,33,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,34,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,prior,1,True,model.*opponent,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,35,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,36,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,37,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,38,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,39,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,1,True,dominated,0,False,,1,True,prior,1,True,opponent.*strategy,1,True,rule,4,True,high
experiment_20250905_152754,0.1,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,3,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,3,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,5,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,6,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,1,True,rule,3,True,high
experiment_20250905_152754,0.1,5,7,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,8,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,9,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,10,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,1,True,dominant,1,True,maximize.*expected,1,True,prior,0,False,,0,False,,3,True,high
experiment_20250905_152754,0.1,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,3,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,4,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,5,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,6,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,1,True,uncertain,0,False,,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,2,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,3,True,high
experiment_20250905_152754,0.1,5,3,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,4,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,2,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,3,True,high
experiment_20250905_152754,0.1,5,3,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,4,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,strategy.*based,3,True,medium
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T08_p5i1,Claude,0.8,Claude_T08,0,False,,0,False,,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,2,True,medium
experiment_20250905_152754,0.1,5,1,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,3,True,prisoner.*dilemma; zero.sum; non.zero.sum,0,False,,1,True,prior,2,True,opponent.*strategy; infer.*strategy,1,True,strategy.*based,7,True,high
experiment_20250905_152754,0.1,5,1,Mistral-Medium_T07_p5i1,Mistral,0.7,Mistral_T07,1,True,prisoner.*dilemma,0,False,,2,True,prior; stochastic,2,True,opponent.*strategy; infer.*strategy,0,False,,5,True,high
experiment_20250905_152754,0.1,5,1,Mistral-Medium_T12_p5i1,Mistral,1.2,Mistral_T12,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,2,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,3,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,1,True,prisoner.*dilemma,0,False,,0,False,,2,True,opponent.*strategy; predict.*opponent,0,False,,3,True,high
experiment_20250905_152754,0.1,5,4,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,5,Gemini20Flash_T02_p5i1,Gemini,0.2,Gemini_T02,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T07_p5i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,3,True,high
experiment_20250905_152754,0.1,5,1,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,strategy.*based,4,True,high
experiment_20250905_152754,0.1,5,2,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,2,True,opponent.*strategy; classify.*opponent,0,False,,3,True,high
experiment_20250905_152754,0.1,5,3,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,4,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,6,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,7,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*type,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,8,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,0,False,,1,True,strategy.*based,2,True,high
experiment_20250905_152754,0.1,5,9,Gemini20Flash_T12_p5i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,1,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,prior,1,True,opponent.*strategy,1,True,rule,3,True,medium
experiment_20250905_152754,0.1,5,2,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,0,False,,1,True,high
experiment_20250905_152754,0.1,5,5,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,6,GPT5mini_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,4,True,opponent model; opponent.*strategy; model.*opponent; predict.*opponent,0,False,,4,True,medium
experiment_20250905_152754,0.1,5,1,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250905_152754,0.1,5,2,GPT5nano_T1_p5i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,0,False,,1,True,high
experiment_20250905_152754,0.1,5,1,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,2,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,0,False,,1,True,high
experiment_20250905_152754,0.1,5,3,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,2,True,dominant strategy; dominant,0,False,,0,False,,0,False,,0,False,,2,True,high
experiment_20250905_152754,0.1,5,4,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,6,GPT4.1mini_T1_p5i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,2,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,2,True,game theory; prisoner.*dilemma,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,strategy.*based,5,True,high
experiment_20250905_152754,0.1,5,3,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*type,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,4,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,5,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,6,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,7,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,8,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*type,0,False,,2,True,high
experiment_20250905_152754,0.1,5,9,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,10,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,11,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,12,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,1,True,dominant,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250905_152754,0.1,5,13,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,14,Claude4-Sonnet_T02_p5i1,Claude,0.2,Claude_T02,1,True,equilibrium,1,True,maximize.*expected,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,4,True,high
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*type,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,2,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,3,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*type,0,False,,2,True,high
experiment_20250905_152754,0.1,5,4,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,6,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,7,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250905_152754,0.1,5,8,Claude4-Sonnet_T05_p5i1,Claude,0.5,Claude_T05,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,1,Claude4-Sonnet_T08_p5i1,Claude,0.8,Claude_T08,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,2,Claude4-Sonnet_T08_p5i1,Claude,0.8,Claude_T08,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250905_152754,0.1,5,3,Claude4-Sonnet_T08_p5i1,Claude,0.8,Claude_T08,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*type,0,False,,2,True,high
experiment_20250905_152754,0.1,5,1,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,1,True,prisoner.*dilemma,0,False,,1,True,prior,2,True,opponent.*strategy; infer.*strategy,1,True,strategy.*based,5,True,high
experiment_20250905_152754,0.1,5,2,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,2,True,rule; strategy.*based,4,True,medium
experiment_20250905_152754,0.1,5,3,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,4,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250905_152754,0.1,5,5,Mistral-Medium_T02_p5i1,Mistral,0.2,Mistral_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
