experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,game_theory_concepts_count,game_theory_concepts_present,game_theory_concepts_keywords,decision_theory_count,decision_theory_present,decision_theory_keywords,probability_modeling_count,probability_modeling_present,probability_modeling_keywords,opponent_modeling_count,opponent_modeling_present,opponent_modeling_keywords,algorithmic_approaches_count,algorithmic_approaches_present,algorithmic_approaches_keywords,formal_methods_score,uses_formal_methods,sophistication_level
experiment_20250828_102309,0.02,1,41,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,42,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,43,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,44,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,45,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,46,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,47,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,48,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,49,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,algorithm,2,True,medium
experiment_20250828_102309,0.02,1,50,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,1,True,algorithm,3,True,high
experiment_20250828_102309,0.02,1,51,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,52,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,53,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,54,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,55,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,56,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,57,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,58,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,59,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,0,False,,0,False,,2,True,opponent.*strategy; opponent.*type,2,True,algorithm; rule,6,True,high
experiment_20250828_102309,0.02,1,60,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,61,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,62,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,63,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,64,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,65,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,66,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,67,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,68,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,69,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,70,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,71,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,72,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,73,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,74,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,75,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,76,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,77,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,78,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,79,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,80,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,81,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,82,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,83,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,84,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,85,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,86,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,87,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,88,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,89,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,90,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,91,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,92,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,93,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,94,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,95,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,96,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,97,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,98,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250828_102309,0.02,1,99,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,100,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,101,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,102,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,103,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,104,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,105,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,106,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,107,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,108,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,109,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,110,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,111,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,112,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,113,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,114,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,115,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,116,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,117,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,118,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,1,True,algorithm,3,True,high
experiment_20250828_102309,0.02,1,119,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,120,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,121,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250828_102309,0.02,1,122,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,123,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,124,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,125,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,126,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,127,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,128,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,129,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,130,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,131,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,132,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,133,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,134,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; equilibrium,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,4,True,high
experiment_20250828_102309,0.02,1,135,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,1,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,1,True,strategy.*based,4,True,high
experiment_20250828_102309,0.02,1,2,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,prisoner.*dilemma,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,3,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,4,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,2,True,medium
experiment_20250828_102309,0.02,1,5,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250828_102309,0.02,1,6,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,7,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,prisoner.*dilemma,0,False,,1,True,likelihood,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,8,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,9,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,1,True,likelihood,2,True,opponent.*strategy; infer.*strategy,0,False,,3,True,medium
experiment_20250828_102309,0.02,1,10,GPT4o_T1_p1i1,GPT4,1.0,GPT4_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,2,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,3,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250828_102309,0.02,1,1,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,2,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,3,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,4,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,5,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,6,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,rule,2,True,medium
experiment_20250828_102309,0.02,1,7,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,8,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,9,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,10,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,rational choice,0,False,,2,True,opponent.*strategy; opponent.*type,1,True,rule,4,True,high
experiment_20250828_102309,0.02,1,11,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,rule,2,True,medium
experiment_20250828_102309,0.02,1,12,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,13,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,14,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,15,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,1,True,rule,3,True,high
experiment_20250828_102309,0.02,1,16,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,17,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,rule,2,True,medium
experiment_20250828_102309,0.02,1,18,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,19,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,20,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,21,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,22,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,23,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,24,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,25,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,26,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,27,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,dominated,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250828_102309,0.02,1,28,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,29,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,30,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,31,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,2,True,medium
experiment_20250828_102309,0.02,1,32,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,rational choice,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250828_102309,0.02,1,33,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,34,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250828_102309,0.02,1,35,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
