experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,termination_probability_count,termination_probability_present,termination_probability_keywords,future_payoffs_count,future_payoffs_present,future_payoffs_keywords,discount_factor_count,discount_factor_present,discount_factor_keywords,repeated_game_awareness_count,repeated_game_awareness_present,repeated_game_awareness_keywords,mentions_specific_shadow,shadow_awareness_score,has_shadow_awareness
experiment_20250826_151104,0.05,1,38,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,probability.*continue,3,True,long.term; future rounds; sustained,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,39,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,3,True,long.term; future rounds; sustained,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,40,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,41,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; chance.*end; expected.*rounds,3,True,long.term; future rounds; future cooperation,0,False,,0,False,,True,6,True
experiment_20250826_151104,0.05,1,42,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; sustained,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,43,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,1,True,future payoff,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,43,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,3,True,long.term; future rounds; expected value,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,44,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,expected value,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,44,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,45,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,0,False,,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,45,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,46,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,47,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,2,True,future is; expected.*rounds,1,True,future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,47,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; expected value,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,48,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,expected.*rounds,0,False,,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,48,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,49,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,expected.*rounds,0,False,,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,49,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,50,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; chance.*end; horizon,2,True,long.term; future rounds,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,51,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,2,True,long.term; expected value,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,51,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,52,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,horizon,1,True,future payoff,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,52,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,3,True,long.term; future rounds; sustained,0,False,,0,False,,False,4,True
experiment_20250826_151104,0.05,1,53,GPT5_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,continuation prob,1,True,future payoff,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,53,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,2,True,long.term; future rounds,0,False,,0,False,,False,3,True
experiment_20250826_151104,0.05,1,3,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,4,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,5,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,6,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,7,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,8,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,9,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,10,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,shadow of; chance.*end; expected.*rounds,3,True,long.term; future rounds; sustained,0,False,,1,True,repeated,True,7,True
experiment_20250826_151104,0.05,1,11,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,12,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,13,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; future rounds,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,chance.*end; expected.*rounds,2,True,long.term; sustained,0,False,,1,True,series of,True,5,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,3,True,shadow of; chance.*end; expected.*rounds,1,True,long.term,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,1,True,long.term,0,False,,1,True,many rounds,True,4,True
experiment_20250826_151104,0.05,1,3,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,1,True,long.term,0,False,,1,True,series of,True,3,True
experiment_20250826_151104,0.05,1,4,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,5,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,6,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,probability.*continue,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,7,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,8,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; chance.*end; expected.*rounds,3,True,long.term; future rounds; expected value,0,False,,0,False,,True,6,True
experiment_20250826_151104,0.05,1,9,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; future is; chance.*end,1,True,long.term,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,10,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,11,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,12,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; expected.*rounds,2,True,long.term; future rounds,1,True,future value,0,False,,True,5,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,chance.*end; horizon,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,3,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,4,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,5,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,6,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,4,True,shadow of; chance.*end; expected.*rounds; horizon,1,True,long.term,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,7,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,future rounds,0,False,,1,True,many rounds,False,2,True
experiment_20250826_151104,0.05,1,8,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,shadow of; chance.*end; horizon,1,True,long.term,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,9,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,10,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,11,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; sustained,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,12,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,probability.*continue,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,13,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,chance.*end; expected.*rounds,3,True,long.term; future rounds; sustained,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,14,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,0,False,,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,15,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,probability.*continue,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,16,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,17,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,2,True,long.term; future rounds,0,False,,0,False,,False,3,True
experiment_20250826_151104,0.05,1,18,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; sustained,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,19,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,2,True,long.term; sustained,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,20,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,21,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,22,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,23,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,24,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,shadow of,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,25,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,26,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,27,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,shadow of; probability.*continue; chance.*end,1,True,long.term,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,28,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,29,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,30,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,expected.*rounds,1,True,long.term,0,False,,1,True,series of,True,3,True
experiment_20250826_151104,0.05,1,31,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,3,True,shadow of; chance.*end; horizon,2,True,long.term; future rounds,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,32,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,33,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,34,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,35,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,36,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,expected.*rounds,1,True,long.term,1,True,future value,0,False,,False,3,True
experiment_20250826_151104,0.05,1,37,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,38,Gemini25Pro_T02_p1i1,Gemini,0.2,Gemini_T02,1,True,chance.*end,2,True,long.term; sustained,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,3,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,4,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,shadow of; expected.*rounds,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,5,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,3,True,shadow of; probability.*continue; chance.*end,2,True,future payoff; future rounds,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,6,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,7,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,8,Gemini25Pro_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,2,True,long.term; future rounds,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,1,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,2,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,3,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,4,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,5,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,6,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,probability.*continue,2,True,long.term; future rounds,0,False,,0,False,,False,3,True
experiment_20250826_151104,0.05,1,7,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,2,True,long.term; future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,8,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,9,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,10,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,11,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,future is; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,12,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,2,True,long.term; future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,13,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,14,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,2,True,long.term; future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,15,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,16,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,17,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,18,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,19,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,3,True,long.term; future rounds; sustained,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,20,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,21,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,22,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,23,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,24,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,shadow of,1,True,long.term,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,25,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,26,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,0,False,,False,0,False
experiment_20250826_151104,0.05,1,27,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,shadow of; chance.*end,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,28,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,29,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,30,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,31,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,32,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,33,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,future value,0,False,,False,1,True
experiment_20250826_151104,0.05,1,34,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,1,True,series of,False,2,True
experiment_20250826_151104,0.05,1,35,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,3,True,long.term; future rounds; sustained,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,36,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; chance.*end; expected.*rounds,3,True,long.term; future rounds; sustained,0,False,,1,True,many rounds,True,7,True
experiment_20250826_151104,0.05,1,37,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,38,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; sustained,0,False,,1,True,series of,False,3,True
experiment_20250826_151104,0.05,1,39,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,3,True,future payoff; long.term; future rounds,0,False,,0,False,,True,5,True
experiment_20250826_151104,0.05,1,40,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,True,1,True
experiment_20250826_151104,0.05,1,41,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; sustained,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,42,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; sustained,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,43,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,44,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,45,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,46,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,long.term,0,False,,0,False,,False,1,True
experiment_20250826_151104,0.05,1,47,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,2,True,long.term; future rounds,0,False,,0,False,,True,4,True
experiment_20250826_151104,0.05,1,48,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,49,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; sustained,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,50,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,2,True,long.term; future rounds,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,51,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,2,True,long.term; future rounds,0,False,,0,False,,False,2,True
experiment_20250826_151104,0.05,1,52,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,chance.*end; expected.*rounds,1,True,long.term,0,False,,0,False,,True,3,True
experiment_20250826_151104,0.05,1,53,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,chance.*end,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,54,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,expected.*rounds,1,True,long.term,0,False,,0,False,,True,2,True
experiment_20250826_151104,0.05,1,55,Gemini25Pro_T12_p1i1,Gemini,1.2,Gemini_T12,3,True,shadow of; chance.*end; expected.*rounds,1,True,long.term,0,False,,1,True,many rounds,True,5,True
